uniprot_id,pdb_id,pdb_path,bindingdb_raw,0
P34969,7XTC,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P34969/7xtc.pdb,,
P21462,7EUO,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21462/7euo.pdb,,
P21462,7T6T,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21462/7t6t.pdb,,
P21462,7WVU,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21462/7wvu.pdb,,
P21462,7VFX,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21462/7vfx.pdb,,
P08913,6KUY,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08913/6kuy.pdb,,
P08913,1HO9,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08913/1ho9.pdb,,
P08913,7EJ8,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08913/7ej8.pdb,,
P08913,6KUX,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08913/6kux.pdb,,
P08913,7EJ0,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08913/7ej0.pdb,,
P08913,7EJA,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08913/7eja.pdb,,
P08913,1HLL,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08913/1hll.pdb,,
P08913,6K42,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08913/6k42.pdb,,
P08913,1HOD,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08913/1hod.pdb,,
P08913,1HOF,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08913/1hof.pdb,,
E7FEL0,8ZFZ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/E7FEL0/8zfz.pdb,,
P18825,6KUW,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P18825/6kuw.pdb,,
P35414,2LOT,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35414/2lot.pdb,,
P35414,2LOU,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35414/2lou.pdb,,
P35414,2LOW,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35414/2low.pdb,,
P35414,7W0L,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35414/7w0l.pdb,,
P35414,7SUS,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35414/7sus.pdb,,
P35414,7W0N,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35414/7w0n.pdb,,
P35414,5VBL,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35414/5vbl.pdb,,
P35414,2LOV,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35414/2lov.pdb,,
P35414,7W0M,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35414/7w0m.pdb,,
P35414,6KNM,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35414/6knm.pdb,,
P31391,7XMS,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P31391/7xms.pdb,,
P31391,7XMT,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P31391/7xmt.pdb,,
Q00788,2JX4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q00788/2jx4.pdb,,
P49238,7XBW,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P49238/7xbw.pdb,,
P49238,7XBX,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P49238/7xbx.pdb,,
P20309,8E9Z,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P20309/8e9z.pdb,,
P20309,8E9W,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P20309/8e9w.pdb,,
P20309,8EA0,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P20309/8ea0.pdb,,
P20309,2CSA,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P20309/2csa.pdb,,
P20309,8E9Y,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P20309/8e9y.pdb,,
P43116,7CX2,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P43116/7cx2.pdb,,
P43116,7CX3,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P43116/7cx3.pdb,,
P43116,7CX4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P43116/7cx4.pdb,,
Q96P68,8YYW,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96P68/8yyw.pdb,,
P46663,7EIB,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P46663/7eib.pdb,,
Q01726,7F4I,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q01726/7f4i.pdb,,
Q01726,7F4F,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q01726/7f4f.pdb,,
Q01726,9K3P,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q01726/9k3p.pdb,,
Q01726,7F4D,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q01726/7f4d.pdb,,
Q01726,7F4H,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q01726/7f4h.pdb,,
P21728,7F1O,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21728/7f1o.pdb,,
P21728,7CKY,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21728/7cky.pdb,,
P21728,7CKX,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21728/7ckx.pdb,,
P21728,7CKW,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21728/7ckw.pdb,,
P21728,7F1Z,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21728/7f1z.pdb,,
P21728,7CKZ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21728/7ckz.pdb,,
P21728,7F24,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21728/7f24.pdb,,
P21728,7F23,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21728/7f23.pdb,,
P21728,7F0T,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21728/7f0t.pdb,,
P21728,7CRH,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P21728/7crh.pdb,,
P08912,6OL9,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08912/6ol9.pdb,,
P08912,9EK0,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08912/9ek0.pdb,,
Q969F8,8XGU,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q969F8/8xgu.pdb,,
Q969F8,7YQE,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q969F8/7yqe.pdb,,
Q969F8,8ZJD,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q969F8/8zjd.pdb,,
Q969F8,8ZJE,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q969F8/8zje.pdb,,
Q969F8,8XGS,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q969F8/8xgs.pdb,,
Q969F8,8XGO,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q969F8/8xgo.pdb,,
P34995,9M1H,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P34995/9m1h.pdb,,
P30968,7BR3,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30968/7br3.pdb,,
P32745,8ZBI,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P32745/8zbi.pdb,,
P35348,8THK,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35348/8thk.pdb,,
P35348,7YMJ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35348/7ymj.pdb,,
P35348,8THL,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35348/8thl.pdb,,
P35348,7YM8,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35348/7ym8.pdb,,
P35348,9IQV,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35348/9iqv.pdb,,
P35348,8HN1,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35348/8hn1.pdb,,
P35348,7YMH,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35348/7ymh.pdb,,
P51685,8KFY,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P51685/8kfy.pdb,,
P51685,8KFZ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P51685/8kfz.pdb,,
P51685,8XML,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P51685/8xml.pdb,,
P51685,8TLM,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P51685/8tlm.pdb,,
P51685,8U1U,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P51685/8u1u.pdb,,
P51685,8KFX,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P51685/8kfx.pdb,,
Q16581,8J6D,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q16581/8j6d.pdb,,
Q16581,8HK3,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q16581/8hk3.pdb,,
Q16581,8I9L,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q16581/8i9l.pdb,,
Q16581,8I9S,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q16581/8i9s.pdb,,
Q16581,8IA8,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q16581/8ia8.pdb,,
Q16581,8I9A,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q16581/8i9a.pdb,,
Q16581,8HK2,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q16581/8hk2.pdb,,
Q16581,8JA3,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q16581/8ja3.pdb,,
Q16581,8I95,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q16581/8i95.pdb,,
Q16581,8I97,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q16581/8i97.pdb,,
O00590,8GO9,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O00590/8go9.pdb,,
O00590,8J8Z,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O00590/8j8z.pdb,,
O00590,8J8V,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O00590/8j8v.pdb,,
O43603,7XJL,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O43603/7xjl.pdb,,
O43603,7WQ4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O43603/7wq4.pdb,,
O43603,7XJK,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O43603/7xjk.pdb,,
O43603,7XBD,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O43603/7xbd.pdb,,
Q9H228,7YXA,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9H228/7yxa.pdb,,
Q9H228,7EW1,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9H228/7ew1.pdb,,
P34981,7XW9,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P34981/7xw9.pdb,,
P34981,7X1U,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P34981/7x1u.pdb,,
P34981,7X1T,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P34981/7x1t.pdb,,
P34981,7WKD,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P34981/7wkd.pdb,,
P07550,3D4S,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P07550/3d4s.pdb,,
P07550,2R4R,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P07550/2r4r.pdb,,
P07550,3NY8,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P07550/3ny8.pdb,,
P07550,1GQ4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P07550/1gq4.pdb,,
P07550,2RH1,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P07550/2rh1.pdb,,
P07550,3KJ6,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P07550/3kj6.pdb,,
P07550,2R4S,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P07550/2r4s.pdb,,
P07550,3P0G,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P07550/3p0g.pdb,,
P07550,3NY9,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P07550/3ny9.pdb,,
P07550,3NYA,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P07550/3nya.pdb,,
Q92633,7YU3,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92633/7yu3.pdb,,
Q92633,7YU6,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92633/7yu6.pdb,,
Q92633,7YU4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92633/7yu4.pdb,,
Q92633,7YU5,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92633/7yu5.pdb,,
Q92633,7TD2,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92633/7td2.pdb,,
Q92633,4Z35,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92633/4z35.pdb,,
Q92633,4Z36,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92633/4z36.pdb,,
Q92633,7TD0,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92633/7td0.pdb,,
Q92633,4Z34,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92633/4z34.pdb,,
Q92633,7TD1,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q92633/7td1.pdb,,
P25025,6LFO,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25025/6lfo.pdb,,
P25025,8XVU,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25025/8xvu.pdb,,
P25025,8XWM,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25025/8xwm.pdb,,
P25025,6KVA,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25025/6kva.pdb,,
P25025,6LFL,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25025/6lfl.pdb,,
P25025,6LFM,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25025/6lfm.pdb,,
P25025,8XWF,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25025/8xwf.pdb,,
P25025,8XWN,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25025/8xwn.pdb,,
P25025,8XWA,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25025/8xwa.pdb,,
P25025,6KVF,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25025/6kvf.pdb,,
P51582,9K0K,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P51582/9k0k.pdb,,
P32247,9LWP,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P32247/9lwp.pdb,,
P32247,8Y51,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P32247/8y51.pdb,,
P32247,8Y52,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P32247/8y52.pdb,,
P23945,1XWD,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P23945/1xwd.pdb,,
P23945,4MQW,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P23945/4mqw.pdb,,
P23945,4AY9,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P23945/4ay9.pdb,,
P23945,8I2G,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P23945/8i2g.pdb,,
P23945,8I2H,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P23945/8i2h.pdb,,
P50406,7YS6,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P50406/7ys6.pdb,,
P50406,8JLZ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P50406/8jlz.pdb,,
P50406,7XTB,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P50406/7xtb.pdb,,
O95136,7T6B,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O95136/7t6b.pdb,,
P25105,5ZKP,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25105/5zkp.pdb,,
P25105,8XYD,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25105/8xyd.pdb,,
P25105,5ZKQ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25105/5zkq.pdb,,
P08172,4MQT,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08172/4mqt.pdb,,
P08172,5ZKC,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08172/5zkc.pdb,,
P08172,5ZK3,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08172/5zk3.pdb,,
P08172,5ZKB,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08172/5zkb.pdb,,
P08172,4MQS,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08172/4mqs.pdb,,
P08172,5ZK8,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08172/5zk8.pdb,,
P08172,5YC8,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08172/5yc8.pdb,,
P08172,6OIK,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08172/6oik.pdb,,
P08172,3UON,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08172/3uon.pdb,,
P08172,6U1N,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P08172/6u1n.pdb,,
P35462,7CMV,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35462/7cmv.pdb,,
P35462,3PBL,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35462/3pbl.pdb,,
P35462,8IRT,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35462/8irt.pdb,,
P35462,7CMU,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P35462/7cmu.pdb,,
O15552,8J22,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O15552/8j22.pdb,,
O15552,9K1D,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O15552/9k1d.pdb,,
O15552,8T3S,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O15552/8t3s.pdb,,
O15552,8J24,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O15552/8j24.pdb,,
O15552,8J23,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/O15552/8j23.pdb,,
P42866,7U2L,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P42866/7u2l.pdb,,
P42866,7T2G,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P42866/7t2g.pdb,,
P42866,5C1M,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P42866/5c1m.pdb,,
P42866,7T2H,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P42866/7t2h.pdb,,
P42866,7SBF,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P42866/7sbf.pdb,,
P42866,6DDF,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P42866/6ddf.pdb,,
P42866,7SCG,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P42866/7scg.pdb,,
P42866,6DDE,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P42866/6dde.pdb,,
P42866,7U2K,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P42866/7u2k.pdb,,
P42866,4DKL,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P42866/4dkl.pdb,,
Q96LB1,7VDL,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96LB1/7vdl.pdb,,
Q96LB1,7S8L,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96LB1/7s8l.pdb,,
Q96LB1,7S8O,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96LB1/7s8o.pdb,,
Q96LB1,7VUY,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96LB1/7vuy.pdb,,
Q96LB1,7S8N,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96LB1/7s8n.pdb,,
Q96LB1,7VDM,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96LB1/7vdm.pdb,,
Q96LB1,7VDH,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96LB1/7vdh.pdb,,
Q96LB1,7VV0,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96LB1/7vv0.pdb,,
Q96LB1,7S8M,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96LB1/7s8m.pdb,,
Q96LB1,7VUZ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96LB1/7vuz.pdb,,
Q96RI0,3QDZ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96RI0/3qdz.pdb,,
Q96RI0,2ZPK,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q96RI0/2zpk.pdb,,
P30550,7W41,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30550/7w41.pdb,,
P30550,7W3Z,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30550/7w3z.pdb,,
P30550,7W40,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30550/7w40.pdb,,
P30550,8H0Q,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P30550/8h0q.pdb,,
P29275,8HDO,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P29275/8hdo.pdb,,
P29275,7XY7,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P29275/7xy7.pdb,,
P29275,8HDP,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P29275/8hdp.pdb,,
P29275,7XY6,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P29275/7xy6.pdb,,
Q9GZN0,7WZ4,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9GZN0/7wz4.pdb,,
Q9GZN0,7EJX,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9GZN0/7ejx.pdb,,
Q9H255,8F76,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9H255/8f76.pdb,,
P04000,8IU2,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P04000/8iu2.pdb,,
Q01718,9K3L,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q01718/9k3l.pdb,,
Q01718,8GY7,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q01718/8gy7.pdb,,
P61073,4RWS,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P61073/4rws.pdb,,
P61073,3ODU,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P61073/3odu.pdb,,
P61073,3OE8,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P61073/3oe8.pdb,,
P61073,2K04,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P61073/2k04.pdb,,
P61073,3OE9,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P61073/3oe9.pdb,,
P61073,2K03,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P61073/2k03.pdb,,
P61073,2K05,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P61073/2k05.pdb,,
P61073,2N55,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P61073/2n55.pdb,,
P61073,3OE0,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P61073/3oe0.pdb,,
P61073,3OE6,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P61073/3oe6.pdb,,
P46091,8XGM,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P46091/8xgm.pdb,,
P46091,8JJP,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P46091/8jjp.pdb,,
P46091,9L3Y,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P46091/9l3y.pdb,,
Q9H244,4NTJ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9H244/4ntj.pdb,,
Q9H244,7XXI,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9H244/7xxi.pdb,,
Q9H244,4PXZ,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9H244/4pxz.pdb,,
Q9H244,4PY0,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9H244/4py0.pdb,,
Q9Y2T6,9IY8,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/Q9Y2T6/9iy8.pdb,,
P25929,5ZBH,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25929/5zbh.pdb,,
P25929,8K6O,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25929/8k6o.pdb,,
P25929,7VGX,/home/corey/Documents/comp_chem/ml/affinity/single_task_affinity/data_affinity/P25929/7vgx.pdb,,
