"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL4521321";"";"None";"519.63";"1";"4.01";"23";"CCn1c2ccccc2c2cc(-c3nc4cc(C(=O)NS(=O)(=O)N(C)C)ccc4n3CCOC)ccc21";"IC50";"'='";"147.7";"nM";"6.83";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4481170";"Antagonist activity at human EP4R assessed as inhibition of agonist-induced cAMP production by fluorescent cAMP tracer cAMP-d2 based FRET assay";"F";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4480399";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4527180";"";"None";"461.95";"1";"6.14";"38";"CCn1c2ccc(-c3nc4c(C)c(C(=O)O)ccc4n3CCOC)cc2c2cccc(Cl)c21";"IC50";"'='";"5.2";"nM";"8.28";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4481170";"Antagonist activity at human EP4R assessed as inhibition of agonist-induced cAMP production by fluorescent cAMP tracer cAMP-d2 based FRET assay";"F";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4480399";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL3115074";"";"None";"432.95";"0";"3.50";"Example 1";"C[C@H](NC(=O)[C@H]1CCCCN1CCOc1ccccc1)c1ccc(C(=O)O)cc1.Cl";"IC50";"'='";"6.9";"nM";"8.16";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3116958";"Antagonist activity at human EP4 receptor expressed in recombinant HEK293 cells assessed as inhibition of PGE2-stimulated cAMP production after 20 mins by HTRF assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112423";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"CHEMBL3307715";"";"";""
"CHEMBL4459374";"";"None";"486.37";"0";"4.55";"17";"C[C@H](NC(=O)c1nnn(Cc2cccc(C(F)(F)F)c2)c1C(F)(F)F)c1ccc(C(=O)O)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380429";"Antagonist activity at human EP4 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";"";""
"CHEMBL4536057";"";"None";"418.38";"0";"3.53";"30";"C[C@H](NC(=O)c1cnnn1Cc1ccc(C(F)(F)F)cc1)c1ccc(C(=O)O)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380429";"Antagonist activity at human EP4 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";"";""
"CHEMBL4442888";"";"None";"426.48";"0";"4.18";"35";"C[C@H](NC(=O)c1c(-c2ccccc2)nnn1Cc1ccccc1)c1ccc(C(=O)O)cc1";"IC50";"'='";"646.6";"nM";"6.19";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380429";"Antagonist activity at human EP4 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";"";""
"CHEMBL3986829";"";"None";"487.04";"1";"5.47";"Table 1, R43C1";"CCCC1(C(O)c2cccc([C@@H]3[C@@H](Cc4cccc(OCC(=O)O)c4)[C@H](Cl)C[C@H]3O)c2)CCC1";"IC50";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3883095";"Displacement of [3H]PGE2 from from human EP4 receptor expressed in HEK293 cells membranes incubated for 60 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";"";""
"CHEMBL3740223";"";"None";"425.48";"1";"5.57";"3";"Cc1ccc(C(=O)O)c(C)c1NC(=O)c1cc(-c2cccc(CO)c2)cc2ccccc12";"IC50";"'='";"2.42";"nM";"8.62";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL3754939";"Antagonist activity at human EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-stimulated cAMP production after 1 hr by HTRF assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751833";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307715";"";"";""
"CHEMBL3753835";"";"None";"390.44";"0";"4.12";"8a";"Cc1ccc(-c2cccc(CO)c2)nc1C(=O)Nc1c(C)cc(C(=O)O)cc1C";"IC50";"'='";"56.3";"nM";"7.25";"";"";"UO_0000065";"18.57";"0.34";"3.13";"7.28";"0";"CHEMBL3754944";"Antagonist activity at EP4 receptor in LPS-stimulated human whole blood assessed as inhibition of PGE2-induced TNF-alpha release pretreated for 30 mins followed by addition of PGE2 measured after 20 to 24 hrs by immunoassay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751833";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";""
"CHEMBL3686863";"";"None";"383.45";"0";"2.92";"4f";"Cc1ccc(N2CCC(O)CC2)nc1C(=O)Nc1c(C)cc(C(=O)O)cc1C";"IC50";"'='";"123.0";"nM";"6.91";"";"";"UO_0000065";"18.02";"0.34";"3.99";"6.72";"0";"CHEMBL3795721";"Antagonist activity against EP4 in human whole blood assessed as reversal of PGE2-mediated suppression of LPS-induced TNF-alpha production preincubated for 30 mins followed by LPS stimulation measured after 20 to 24 hrs by enzyme immunoassay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3792364";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";""
"CHEMBL3039498";"GRAPIPRANT";"2.0";"491.62";"0";"4.14";"1; CJ-023,423";"CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1";"IC50";"'='";"1520.0";"nM";"5.82";"";"";"UO_0000065";"11.83";"0.23";"1.68";"5.49";"1";"CHEMBL3795721";"Antagonist activity against EP4 in human whole blood assessed as reversal of PGE2-mediated suppression of LPS-induced TNF-alpha production preincubated for 30 mins followed by LPS stimulation measured after 20 to 24 hrs by enzyme immunoassay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3792364";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";""
"CHEMBL3741642";"";"None";"396.45";"1";"5.47";"6b";"Cc1cc(C(=O)O)cc(C)c1NC(=O)c1cc(-c2ccccc2)nc2ccccc12";"IC50";"'='";"1980.0";"nM";"5.70";"";"";"UO_0000065";"14.39";"0.26";"0.23";"7.19";"0";"CHEMBL3744252";"Antagonist activity at EP4 receptor in human whole blood assessed as reversal of inhibition of PGE2 mediated LPS-induced TNF alpha production pretreated for 30 mins using 3,3',5,5' tetramethylbiphenyl-4,4'-diamine substrate measured after 20 to 24 hrs by immunoassay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3739413";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";""
"CHEMBL3742015";"";"None";"395.46";"1";"6.07";"7a";"Cc1cc(C(=O)O)cc(C)c1NC(=O)c1cc(-c2ccccc2)cc2ccccc12";"IC50";"'='";"623.0";"nM";"6.21";"";"";"UO_0000065";"15.69";"0.28";"0.14";"9.35";"0";"CHEMBL3744252";"Antagonist activity at EP4 receptor in human whole blood assessed as reversal of inhibition of PGE2 mediated LPS-induced TNF alpha production pretreated for 30 mins using 3,3',5,5' tetramethylbiphenyl-4,4'-diamine substrate measured after 20 to 24 hrs by immunoassay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3739413";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";""
"CHEMBL4548032";"";"None";"439.52";"1";"5.57";"7";"COCCn1c2ccccc2c2cc(-c3nc4cc(C(=O)O)ccc4n3CC3CC3)ccc21";"IC50";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4481170";"Antagonist activity at human EP4R assessed as inhibition of agonist-induced cAMP production by fluorescent cAMP tracer cAMP-d2 based FRET assay";"F";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4480399";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4585166";"";"None";"486.37";"0";"4.55";"16";"C[C@H](NC(=O)c1nnn(Cc2ccc(C(F)(F)F)cc2)c1C(F)(F)F)c1ccc(C(=O)O)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380429";"Antagonist activity at human EP4 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";"";""
"CHEMBL3600883";"";"None";"457.96";"0";"3.37";"9";"C[C@H](NC(=O)[C@H]1CCCCN1CCOc1ccc(C#N)cc1)c1ccc(C(=O)O)cc1.Cl";"IC50";"'='";"621.0";"nM";"6.21";"";"";"UO_0000065";"14.73";"0.27";"2.84";"6.05";"0";"CHEMBL3603410";"Displacement of [3H]-PGE2 from recombinant human EP4 receptor expressed in HEK293 cell membranes after 90 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3600314";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"CHEMBL3307715";"";"";""
"CHEMBL3039498";"GRAPIPRANT";"2.0";"491.62";"0";"4.14";"1";"CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1";"IC50";"'='";"689.0";"nM";"6.16";"";"";"UO_0000065";"12.53";"0.24";"2.02";"5.81";"0";"CHEMBL3603410";"Displacement of [3H]-PGE2 from recombinant human EP4 receptor expressed in HEK293 cell membranes after 90 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3600314";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"CHEMBL3307715";"";"";""
"CHEMBL3740223";"";"None";"425.48";"1";"5.57";"7d";"Cc1ccc(C(=O)O)c(C)c1NC(=O)c1cc(-c2cccc(CO)c2)cc2ccccc12";"IC50";"'='";"2.42";"nM";"8.62";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3744251";"Antagonist activity at human EP4 receptor in HEK293 cells assessed as inhibition of PGE2-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3739413";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307715";"";"";""
"CHEMBL3586353";"";"None";"406.94";"1";"6.01";"45";"Clc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1cccnc1)C2";"IC50";"'='";"3200.0";"nM";"5.50";"";"";"UO_0000065";"13.50";"0.27";"-0.52";"21.67";"0";"CHEMBL3588433";"Displacement of [3H]-PGE2 from human EP4 receptor overexpressed in human ECV304 cell membranes by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";"";""
"CHEMBL3586309";"";"None";"402.52";"1";"5.37";"1";"COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1cccnc1)C2";"IC50";"'='";"3500.0";"nM";"5.46";"";"";"UO_0000065";"13.55";"0.26";"0.09";"15.77";"0";"CHEMBL3588433";"Displacement of [3H]-PGE2 from human EP4 receptor overexpressed in human ECV304 cell membranes by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";"";""
"CHEMBL4111368";"";"None";"444.45";"0";"4.17";"BDBM191561";"O=C(O)c1ccc(C2(NC(=O)[C@H]3C[C@H]4C[C@H]4N3Cc3cccc(C(F)(F)F)c3)CC2)cc1";"IC50";"'='";"16.0";"nM";"7.80";"";"342455";"UO_0000065";"";"";"";"";"0";"CHEMBL3887528";"cAMPFunctional Assay: The assay is based on the competition between endogenous cAMP and exogenously added biotinylated cAMP. The capture of cAMP is achieved by using a specific antibody conjugated to Donor beads.Cell membranes prepared as described above, were resuspended in 1 ml stimulation buffer (HBSS 1x+BSA 0.1%+IBMX 0.5 mM+HEPES 5 mM+MgCl2 10 mM+GTP 1 nM+GDP 10 uM+ATP 100 uM - pH 7.4). Cell membranes were dispensed into white 384-well microplates at final concentration of 1 ug/well and used for the determination of cAMP with the alphascreen cAMP functional assay (EnVision-PerkinElmer). Cell membrane/anti-cAMP Acceptor beads mix (5 ul) and a mixture of analysed compounds (dissolved in 100% DMSO to a final maximal concentration of 0.01% DMSO)/PGE2 (5 ul) were incubated at room temperature (22-23° C.) for 30 min in the dark. The Biotinylated-cAMP and donor beads (15 ul) were dispensed into each well to start the competition reaction.";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886355";"37";"BindingDB Database";"";"2015";"None";"";"";""
"CHEMBL3889855";"";"None";"392.54";"0";"3.42";"BDBM184623";"CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](CC#CCCCC(=O)OC)C(=O)C(C)(C)[C@H]1O";"IC50";"'>'";"10000.0";"nM";"";"";"332963";"UO_0000065";"";"";"";"";"0";"CHEMBL3887098";"Radioligand Binding: HEK-293 cells stably expressing the human or feline FP receptor, or EP1, EP2, EP3, or EP4 receptors were washed with TME buffer, scraped from the bottom of the flasks, and homogenized for 30 sec using a Brinkman PT 10/35 polytron. TME buffer was added to achieve a final 40 ml volume in the centrifuge tubes (the composition of TME is 100 mM TRIS base, 20 mM MgCl2, 2M EDTA; 10 N HCl is added to achieve a pH of 7.4).The cell homogenate was centrifuged at 19000 r.p.m. for 20 min at 4 C. using a Beckman Ti-60 rotor. The resultant pellet was resuspended in TME buffer to give a final 1 mg/ml protein concentration, as determined by Biorad assay. Radioligand binding competition assays vs. [3H-]17-phenyl PGF2 (5 nM) were performed in a 100 ul volume for 60 min. Binding reactions were started by adding plasma membrane fraction. The reaction was terminated by the addition of 4 ml ice-cold TRIS-HCl buffer and rapid filtration through glass fiber GF/B filters using a Brandel cell.";"B";"BAO_0000366";"cell-free format";"Homo sapiens";"CHEMBL3559721";"Plasma";"Brandel";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886165";"37";"BindingDB Database";"";"2015";"None";"";"";""
"CHEMBL3600786";"";"None";"418.92";"0";"2.93";"5";"Cl.O=C(O)c1ccc(CNC(=O)[C@H]2CCCCN2CCOc2ccccc2)cc1";"IC50";"'='";"899.0";"nM";"6.05";"";"";"UO_0000065";"15.81";"0.29";"3.12";"7.67";"0";"CHEMBL3603412";"Antagonist activity at EP4 receptor in LPS-stimulated human whole blood assessed as inhibition of PGE2-induced TNF-alpha reduction preincubated for 30 mins followed by PGE2 addition measured after 24 hrs by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3600314";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";""
"CHEMBL3600883";"";"None";"457.96";"0";"3.37";"9";"C[C@H](NC(=O)[C@H]1CCCCN1CCOc1ccc(C#N)cc1)c1ccc(C(=O)O)cc1.Cl";"IC50";"'='";"35.8";"nM";"7.45";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3603411";"Antagonist activity at recombinant human EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-stimulated cAMP accumulation by scintillation proximity assay in presence of [125I]-cAMP";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3600314";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"CHEMBL3307715";"";"";""
"CHEMBL3793928";"";"None";"397.48";"0";"3.17";"3a";"Cc1ccc(N2CCCC(CO)C2)nc1C(=O)Nc1c(C)ccc(C(=O)O)c1C";"IC50";"'='";"2890.0";"nM";"5.54";"";"";"UO_0000065";"13.94";"0.26";"2.37";"5.39";"0";"CHEMBL3795721";"Antagonist activity against EP4 in human whole blood assessed as reversal of PGE2-mediated suppression of LPS-induced TNF-alpha production preincubated for 30 mins followed by LPS stimulation measured after 20 to 24 hrs by enzyme immunoassay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3792364";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";""
"CHEMBL4111996";"";"None";"452.40";"0";"4.56";"BDBM191547";"O=C([O-])c1ccc(C2(NC(=O)[C@H]3CCCCN3Cc3ccc(C(F)(F)F)cc3)CC2)cc1.[Li+]";"IC50";"'='";"32.0";"nM";"7.50";"";"342441";"UO_0000065";"";"";"";"";"0";"CHEMBL3887528";"cAMPFunctional Assay: The assay is based on the competition between endogenous cAMP and exogenously added biotinylated cAMP. The capture of cAMP is achieved by using a specific antibody conjugated to Donor beads.Cell membranes prepared as described above, were resuspended in 1 ml stimulation buffer (HBSS 1x+BSA 0.1%+IBMX 0.5 mM+HEPES 5 mM+MgCl2 10 mM+GTP 1 nM+GDP 10 uM+ATP 100 uM - pH 7.4). Cell membranes were dispensed into white 384-well microplates at final concentration of 1 ug/well and used for the determination of cAMP with the alphascreen cAMP functional assay (EnVision-PerkinElmer). Cell membrane/anti-cAMP Acceptor beads mix (5 ul) and a mixture of analysed compounds (dissolved in 100% DMSO to a final maximal concentration of 0.01% DMSO)/PGE2 (5 ul) were incubated at room temperature (22-23° C.) for 30 min in the dark. The Biotinylated-cAMP and donor beads (15 ul) were dispensed into each well to start the competition reaction.";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886355";"37";"BindingDB Database";"";"2015";"None";"";"";""
"CHEMBL3922155";"";"None";"456.60";"0";"4.76";"BDBM184631";"CC1(C)C(=O)[C@H](C/C=C\CCCC(=O)O)[C@@H](/C=C/C(O)Cc2cc3ccccc3s2)[C@@H]1O";"IC50";"'='";"20.0";"nM";"7.70";"";"332975";"UO_0000065";"16.86";"0.33";"2.94";"8.12";"0";"CHEMBL3887098";"Radioligand Binding: HEK-293 cells stably expressing the human or feline FP receptor, or EP1, EP2, EP3, or EP4 receptors were washed with TME buffer, scraped from the bottom of the flasks, and homogenized for 30 sec using a Brinkman PT 10/35 polytron. TME buffer was added to achieve a final 40 ml volume in the centrifuge tubes (the composition of TME is 100 mM TRIS base, 20 mM MgCl2, 2M EDTA; 10 N HCl is added to achieve a pH of 7.4).The cell homogenate was centrifuged at 19000 r.p.m. for 20 min at 4 C. using a Beckman Ti-60 rotor. The resultant pellet was resuspended in TME buffer to give a final 1 mg/ml protein concentration, as determined by Biorad assay. Radioligand binding competition assays vs. [3H-]17-phenyl PGF2 (5 nM) were performed in a 100 ul volume for 60 min. Binding reactions were started by adding plasma membrane fraction. The reaction was terminated by the addition of 4 ml ice-cold TRIS-HCl buffer and rapid filtration through glass fiber GF/B filters using a Brandel cell.";"B";"BAO_0000366";"cell-free format";"Homo sapiens";"CHEMBL3559721";"Plasma";"Brandel";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886165";"37";"BindingDB Database";"";"2015";"None";"";"";""
"CHEMBL4065183";"";"None";"400.79";"0";"4.29";"4b";"O=C(O)c1ccc(CNC(=O)c2cc(Cl)cnc2Oc2ccc(F)cc2)cc1";"IC50";"'='";"254.0";"nM";"6.59";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3997107";"Antagonist activity at human EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP level by HTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307715";"";"";""
"CHEMBL4102314";"";"None";"431.28";"1";"5.37";"4m";"C[C@H](NC(=O)c1cc(Cl)cnc1Oc1ccccc1Cl)c1ccc(C(=O)O)cc1";"IC50";"'='";"93.5";"nM";"7.03";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3997107";"Antagonist activity at human EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP level by HTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307715";"";"";""
"CHEMBL4535971";"";"None";"458.44";"0";"4.57";"59";"C/C=C/c1nnn(Cc2ccc(C(F)(F)F)cc2)c1C(=O)N[C@@H](C)c1ccc(C(=O)O)cc1";"IC50";"'='";"18.7";"nM";"7.73";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380453";"Inhibition of human EP4 transfected in human HEK293 cells assessed as reduction in PGE2-induced cAMP level incubated for 15 mins followed by PGE2 stimulation and measured every 2 mins for 30 mins by GloSensor cAMP Assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3307715";"";"";""
"CHEMBL4573602";"";"None";"498.51";"1";"5.49";"53";"C[C@H](NC(=O)c1c(C2=CCCCC2)nnn1Cc1ccc(C(F)(F)F)cc1)c1ccc(C(=O)O)cc1";"IC50";"'='";"183.0";"nM";"6.74";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380429";"Antagonist activity at human EP4 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";"";""
"CHEMBL3137332";"FEVIPIPRANT";"3.0";"426.42";"0";"3.44";"11; NVP-QAW039";"Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1C(F)(F)F";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4000119";"Antagonist activity at EP4 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3997855";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";"None";"";"";""
