,molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name.1,readout,doi,year,publication_date,smiles,pActivity
8344,CHEMBL3973636,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,89.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,O=C(N[C@H]1CCC[C@@H]1Nc1ccc(C(F)(F)F)cn1)c1cc(F)ccc1-c1ncccn1,7.05060999335509
8345,CHEMBL3940335,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,49.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,Cc1noc(-c2ccccc2C(=O)N[C@H]2CCC[C@@H]2Nc2cnc(C(F)(F)F)cn2)n1,7.30980391997149
8346,CHEMBL3986621,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,54.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,Cc1noc(-c2ccccc2C(=O)N[C@H]2CCC[C@@H]2Nc2ncc(C(F)(F)F)cn2)n1,7.26760624017703
8347,CHEMBL3957941,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,53.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,O=C(N[C@H]1CCC[C@@H]1Nc1cnc(C(F)(F)F)cn1)c1ccccc1-n1nccn1,7.27572413039921
8348,CHEMBL3926014,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,57.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,O=C(N[C@H]1CCC[C@@H]1Nc1ncc(C(F)(F)F)cn1)c1ccccc1-n1nccn1,7.24412514432751
8349,CHEMBL3901476,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,757.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,O=C(N[C@H]1CCC[C@H]1Oc1cnc(C(F)(F)F)cn1)c1ccccc1-n1nccn1,6.12090412049993
8350,CHEMBL3973456,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,875.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,O=C(N[C@H]1CCC[C@@H]1Oc1cc(C(F)(F)F)ccn1)c1ccccc1-n1nccn1,6.05799194697769
8351,CHEMBL3943950,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,576.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,COc1cccc(OC)c1C(=O)N[C@H]1CCC[C@@H]1Oc1cc(C(F)(F)F)ccn1,6.23957751657679
8352,CHEMBL3981448,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,665.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,O=C(NC1CCCC1Cc1cc(C(F)(F)F)ccn1)c1ccccc1-n1nccn1,6.1771783546969
8353,CHEMBL3981448,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,792.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,O=C(NC1CCCC1Cc1cc(C(F)(F)F)ccn1)c1ccccc1-n1nccn1,6.10127481841051
8354,CHEMBL3964513,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,766.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,O=C(NC1CCCC1Cc1ccc(C(F)(F)F)cn1)c1ccccc1-n1nccn1,6.1157712303674
8355,CHEMBL3964513,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,472.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,O=C(NC1CCCC1Cc1ccc(C(F)(F)F)cn1)c1ccccc1-n1nccn1,6.32605800136591
8356,CHEMBL3968960,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,622.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,Cc1ccc(-n2nccn2)c(C(=O)NC2CCCC2Cc2ccc(C(F)(F)F)cn2)c1,6.20620961530918
8357,CHEMBL3894311,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,726.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,COc1cccc(OC)c1C(=O)N[C@H]1CCC[C@@H]1Nc1cccc(C(F)(F)F)n1,6.13906337929991
8358,CHEMBL3926769,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,776.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,O=C(N[C@H]1CCC[C@@H]1Nc1cnc(C(F)(F)F)cn1)c1ncccc1Br,6.11013827874181
8359,CHEMBL3954414,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,279.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,CCOc1ccc(C)cc1C(=O)N[C@H]1CCC[C@@H]1Nc1cnc(C(F)(F)F)cn1,6.5543957967264
8360,CHEMBL3917812,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,370.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,CCOc1ccc(C)nc1C(=O)N[C@H]1CCC[C@@H]1Nc1cnc(C(F)(F)F)cn1,6.43179827593301
8361,CHEMBL3949161,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,122.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,O=C(N[C@H]1CCC[C@@H]1Nc1cnc(C(F)(F)F)cn1)c1ccccc1-n1cccn1,6.91364016932525
8362,CHEMBL3912383,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,32.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,O=C(N[C@H]1CCC[C@@H]1Nc1cnc(C(F)(F)F)cn1)c1c(F)cccc1-n1nccn1,7.49485002168009
8363,CHEMBL3940378,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,890.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,O=C(N[C@H]1CCC[C@@H]1Nc1cnc(C(F)(F)F)cn1)c1c(F)cccc1F,6.05060999335509
8364,CHEMBL3905669,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,523.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,COc1cccc(OC)c1C(=O)N[C@H]1CCC[C@@H]1Nc1cnc(C(F)(F)F)cn1,6.28149831113273
8365,CHEMBL3930194,CHEMBL5113,Orexin/Hypocretin receptor type 1,IC50,=,693.0,nM,CHEMBL5735320,B,"FLIPR Assay: Orexin antagonist activity was determined by measuring changes in intracellular calcium levels using a Ca2+ sensitive fluorescent dye. The changes in fluorescent signal were monitored by Fluorescent Imaging Plate Reader (FLIPR) technology available from Molecular Devices, LLC, U.S.A. Orexin mediated increases in intracellular Ca2+ concentration were readily detected upon activation with orexin-A. Twenty-four hours prior to the assay, RBL-2H3 cells stably expressing either human orexin receptor 1 or human orexin receptor 2 were seeded in cell culture medium in black, clear-bottom 384-well plates (commercially available from Corning Inc., U.S.A.) and grown overnight at 37° C., 5% CO2. On the day of the assay, cell culture media was removed and cells were loaded with Calcium 5 Dye (commercially sold by Molecular Devices, LLC, U.S.A.) for 1 hour at 37° C., 5% CO2. Test compounds (at 10 point half log concentration response curves from 10 μM) were added to cells for 15 minutes prior to the addition of orexin-A to all wells, to achieve a final concentration that produces approximately an 80% maximal response.",CHEMBL5727767,O43613,Orexin/Hypocretin receptor type 1,IC50,,2020,,O=C(N[C@H]1CCC[C@@H]1Nc1cnc(C(F)(F)F)cn1)c1ccccc1-n1ccnn1,6.15926676538819
